,Date,User,Tweet
3957,2020-09-18 13:31:17+00:00,PTI_News,"Himachal Pradesh reports 10 more #COVID19 deaths, 172 new cases. Infection tally rises to 11,363, death toll reaches 107. Number of active cases stands at 4,228."
3958,2020-09-18 13:30:00+00:00,HopkinsMedicine,What's the number one way you are protecting yourself during #COVID19? Let us know using the link below.
3959,2020-09-18 13:28:26+00:00,Lindakwert,"Best expression of the week from a Diamond Middle School teacher to parents upset about scheduling glitches: 'Remember, give grace not grief.' My favorite expression since March: Remember, we're in the middle of an effing pandemic. Let empathy reign. #COVID19  #schoolsreopening"
3960,2020-09-18 13:24:41+00:00,newschambers,"Cabinet due to begin in the next half hour or so. 

Announcement of Dublin restrictions later into the early evening.

#COVID19"
3961,2020-09-18 13:21:46+00:00,NightShiftMD,"Two #COVID19 societal developments I'm following:
1. Tone deaf messaging aimed at late teens to 20s on masking and physical distancing.
2. Parents REALLY NEED THEIR KIDS IN SCHOOL and will be very disturbed by closures no matter how necessary."
3962,2020-09-18 13:19:18+00:00,sri50,"#TN #COVID19  update -
Total of 5,478 persons tested positive today, taking states tally to 5,30,908

Active cases - 46,506"
3963,2020-09-18 13:09:56+00:00,PPaulCharles,It’s worrying that #UKGov have lost focus on their #quarantine policy. It is inexplicable that #Denmark was not added yesterday when 822 positive #Covid cases were recorded in the last 24hrs - the highest ever and almost 100% up on the day before. Cases are surging. @ThePCAgency
3964,2020-09-18 13:06:10+00:00,geetasriT,"ৰাজনৈতিক নেতাই কৰিলে লীলা, ৰাইজে কৰিলে ধৰি বান্ধি কিলা! Surprised to see so many political leaders across parties holding meetings with huge gatherings defying CoVID protocol. It's a shame that political leaders are setting such examples. This is a pandemic, remember. #COVID19"
3965,2020-09-18 13:05:52+00:00,EmergMedDr,"It's bizarre that that the staff touching my fruit and cans and bread in Asda and other supermarkets, don't have to wear a mask.

#COVID19"
3966,2020-09-18 13:04:41+00:00,Harryslaststand,"Most of us have endured some form of social isolation over the last six months because of #COVID19. So, any politician who now advocates that  solidary confinement for prisoners in penitentiaries isn't a cruel punishment is either lying or downright malicious. #cdnpoli"
3967,2020-09-18 13:03:30+00:00,tris2506,Symptoms of living with the threat of #Covid19: Rapid weight gain. Lethargy. Not caring what you wear. Addicted to TV boxsets. Rapid increase in mobile screen time. Forgetting when to cook meals. Shouting “Covid!” every time someone coughs. Checking flight prices in despair...
3968,2020-09-18 12:59:28+00:00,alishahjourno,"Several #Schools closed in #Quetta, #Gwadar and #Zhob after their #teachers, #students tested positive for #CoronaVirus #Balochistan #Education #SOPs"
3969,2020-09-18 12:56:46+00:00,PoliticsPollss,"The Commons leader, Jacob Rees-Mogg, has complained about what he called “this endless carping” about shortages of coronavirus tests. Do you think this is an appropriate comment by the commons leader? #JacobReesMogg #Politics #Coronavirus #Tests #Testing #Twitter #Poll"
3970,2020-09-18 12:52:02+00:00,DHSCgovuk,"Following an increase in #COVID19 cases, further restrictions will be introduced in parts of the North West, the Midlands &amp; west Yorkshire.

These changes have been made in collaboration with local leaders &amp; will come into effect on Tuesday.

See if the restrictions affects you"
3971,2020-09-18 12:49:16+00:00,Toibin1,"#lockdown must only be considered when the Health Service is approaching inability to cope

If Health Service can cope lockdown restrictions are excessive

If Restaurants/pubs have little impact on #Covid numbers, restrictions on these cause more damage than good.

#BalanceNeeded"
3972,2020-09-18 12:48:01+00:00,PoliticsPollss,"London's New Year's Eve fireworks display will not go ahead due to the coronavirus pandemic, Sadiq Khan has said. Do you think this is the correct decision from the mayor? #London #Fireworks #Newyears #Coronavirus #SadiqKhan #Politics"
3973,2020-09-18 12:42:12+00:00,miffythegamer,"I’m so f**king apoplectic with the small but vocal minority of lily-livered, self-absorbed and attention seeking snowflake “libertarians”, who are going to cause even more #coronavirus deaths &amp; illness through their scientifically illiterate &amp; self-indulgent whining &amp; bleating."
3974,2020-09-18 12:37:48+00:00,ScottCharton,"A very happy birthday to @DinerDave_Como Dave Johnson, owner of @dinerevolution Broadway Diner in downtown Columbia, Missouri. Dave deserves all the happy - he has been providing free breakfasts and lunches to kids in need since the start of #COVID19 pandemic. #CoMo #moleg #mogov"
3975,2020-09-18 12:36:40+00:00,UMC_CommonSense,"This is the first Friday in 6 months I'm not editing a prerecorded worship service. 

I'm both relieved and worried at the same time. 

#church #pastor #COVID19 #worship #WMT"
3976,2020-09-18 12:36:26+00:00,sumanthraman,"Tamil Nadu reports 5488 cases of #covid today. Total number of cases rises to 530908 . Chennai 989, Discharges 5525, Deaths 67."
3977,2020-09-18 12:33:25+00:00,jhalcrojohnston,"#COVID19 cases increasing across Scotland, our education system under real pressure, a looming post-Covid health crisis and economic uncertainty threatening people’s jobs and livelihoods ..... and SNP ministers are still obsessed today with a referendum they lost 6 years ago."
3978,2020-09-18 12:31:43+00:00,sri50,"#Kerala #COVID19 cases today-4,167

2nd day running 4000+ cases
Number of deaths cross 500

Today 12 persons died, taking total deaths officially to 502"
3979,2020-09-18 12:30:16+00:00,PTI_News,"273 new #COVID19 cases, six more deaths reported in Tripura. Infection tally rises to 20,972, death toll now 228. Number of active cases stands at 7,162: Health dept official"
3980,2020-09-18 12:29:09+00:00,otvnews,"73% #COVID19 positives in #Bhubaneswar are in Home Isolation. Though we have increased testing, there has been no increase in the number of cases. It seems, the cases are on a decreasing trend for last 7 days &amp; the trend is likely to improve in next 7 days: BMC Commissioner"
3981,2020-09-18 12:20:42+00:00,_CLMike_,"Robbed of a return to Bosners, fuck you #COVID19"
3982,2020-09-18 12:18:03+00:00,HildaMuteshi,Just passing by. Saying hi to my followers. I will be back after #COVID19
3983,2020-09-18 12:16:35+00:00,MainStandULTRAS,"An 86 yr old lady I used to help out, died alone in hospital last night. Massive stroke, not covid. Lived 86 year’s to die with no one with her. That’s one of the fucking travesties of this fuck up. #COVID19"
3984,2020-09-18 12:15:12+00:00,HMcEntee,I am pleased to again provide a temporary extension of immigration and international protection permissions as we continue to deal with the effects of #Covid19 @DeptJusticeIRL
3985,2020-09-18 11:57:59+00:00,aruni_t,"Workplace phrase of 2020: 
""You’re on mute” 

#NewNormal #COVID19"
3986,2020-09-18 11:55:43+00:00,TheStephenRalph,"Mark Drakeford in Wales has just said that @BorisJohnson hasn't been in touch with the 3 other parts of the United Kingdom since late May. We're now in mid-September. Absolutely disgraceful @10DowningStreet.

#COVID19 #CoronaVirus #TestandTrace #ToryShambles"
3987,2020-09-18 11:54:22+00:00,MayukhDuke,"Still now..
Mask is the vaccine. 
Physical distancing is immunity.
Hand wash is the meficine.
#CovidVaccine #COVID19 #COVID19vaccine"
3988,2020-09-18 11:43:45+00:00,d9monti,"#ViennaMarathon will not be held as usual in April in 2021, but rather in September, organizers announced today.

Will other marathons follow Vienna’s lead?

#COVID19"
3989,2020-09-18 11:41:01+00:00,BarryAnderson_,"Tighter Covid restrictions on the way across Scotland. Nicola Sturgeon: ""I've asked the PM to convene a COBRA meeting over the weekend. Today I want to give the nation advance notice that the coming days are likely to see some hard but necessary decisions.""
#COVID19 #Scotland"
3990,2020-09-18 11:39:45+00:00,shahidjourno19,"#COVID19
 20 Deaths in #Jammu Region in Single day due to COVID19.."
3991,2020-09-18 11:39:07+00:00,bhupro,"In the interest of #COVID19 patients admitted in Sir Sunderlal Hospital, #BHU, #Dialysis charges for such patients have been waived off with immediate effect. Processing charges of Convalescent Plasma for Covid patients admitted in SSH,#BHU have also been waived off. @VCofficeBHU"
3992,2020-09-18 11:28:10+00:00,HuffmanForNC,"200,000
Trump and Ted Budd lied and Americans died. 

Mothers,
Fathers,
Aunts,
Uncles,
Grandfathers,
Grandmothers,
Brothers,
Sisters,
Cousin's,
Nephews,
Nieces,
Sons,
Daughters,

And a Husband and Wife holding hands who died together, didn't have to die because of #COVID19."
3993,2020-09-18 11:27:43+00:00,DrMonicaCox,"I need orgs to classify K-12 teachers who are teaching in person every day as essential workers. 

They need the respect, the discounts, &amp; resources to keep going in systems that don’t stop. 

Today my hubs works over 12 hrs as a band director. Acknowledge his sacrifice. #COVID19"
3994,2020-09-18 11:27:32+00:00,EckerleIsabella,"Yesterday, the whole of China recorded 8 new #SARSCoV2  cases in the whole country. In our lab in #Geneva #Switzerland, we have the same number of positives in each 96-well PCR run (within 2 hours). Same non-pharmaceutical measures like here. Why do we fail so badly? #COVID19"
3995,2020-09-18 11:25:16+00:00,derekjames150,I am currently watching #NicolaSturgeon on #BBCNews doing her daily #Covid19 update. When was the last time #BorisJohnson did a #Covid19 update?
3996,2020-09-18 11:21:37+00:00,marshallcartoon,Perhaps the Government getting us to drive hundreds of miles for Corona tests is a Cummings idea following his similar solution for eye tests? #coronatest #covid19
3997,2020-09-18 11:19:15+00:00,PTI_News,"Uttar Pradesh reports 98 more #COVID19 fatalities, 6,494 new cases. Infection tally rises to 3,42,788, death toll reaches 4,869. Number of active cases stands at 67,825."
3998,2020-09-18 11:18:15+00:00,choudhryrahul,"All schools will remain closed for students in Delhi till October 5, 2020. Online classes &amp; teaching-learning activities will continue as usual: Directorate of Education, Delhi #coronavirus"
3999,2020-09-18 11:15:23+00:00,vnmenon8,"Parliament passes bill to reduce for one year salaries of MPs by 30 per cent ""to meet exigencies arising out of #COVID19 pandemic""   When will the #pmcaresfund details will be shared ? What about #KanganaRanaut Y security cost ?"
4000,2020-09-18 11:12:52+00:00,ShehabKhan,"BREAKING: Further #COVID19 restrictions will be enforced from 22 September across several areas in the North West, Midlands and West Yorkshire: 

- Merseyside
- Warrington
- Halton
- Lancashire
- Wolverhampton 
- Oadby &amp; Wigston
- Bradford
- Kirklees
- Calderdale"
4001,2020-09-18 11:06:19+00:00,ndtv,"#COVID19 | Schools in Delhi to remain closed for all students till October 5, says Delhi government (PTI)"
4002,2020-09-18 11:06:15+00:00,sarahfoxhistory,From negative test result to school gate in SIX MINUTES. #newworldrecord #covid #lockdown #testingshambles
4003,2020-09-18 11:04:34+00:00,otvnews,"Phase 2 clinical trial for #COVID19 vaccine is underway in India with a good sample size of over 600 motivated volunteers. Any vaccine will come by mid-next year, anywhere in the world, if everything goes as planned: Dr Sanjay Rai, Head-Community Medicine Department, AIIMS (ANI)"
4004,2020-09-18 11:04:21+00:00,iankeno7,"So I'm allowed go to , Finland, Germany, Iceland, Latvia, Lithuania and Poland. But I'm not allowed in Bray.? #COVID19 #Ireland 🇮🇪❌"
4005,2020-09-18 11:02:02+00:00,penottawa,This week was tough.  #Aline Chrétien’s death hit many of us hard. The #COVID-19 numbers are rising not just in Canada but everywhere. The California wildfires impacted Canadian skies. But the sun continues to rise. Kids need love. People need care. On y va. Stay safe.
